,SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount,Trading Date,VWAP,Rolling Volatility,Trade Size,Buyer Info,Seller Info,Above_VWAP,Below_VWAP,Qty_Outlier,Amount_Outlier
25133,25634,2030000000000000.0,UPPER,58,72,721.0,184.0,0.0,2025-09-08,184.21903205587392,0.0,Large,Known Broker,Known Broker,False,True,True,False
25159,25660,2030000000000000.0,HIDCL,45,42,651.0,270.4,0.0,2025-09-08,271.3138952392916,356.9719083251988,Large,Known Broker,Known Broker,False,True,True,False
25170,25671,2030000000000000.0,SHINE,55,49,960.0,414.0,0.0,2025-09-08,414.7271960251242,215.3481212672425,Large,Known Broker,Known Broker,False,True,True,False
25198,25699,2030000000000000.0,NMBHF2,52,43,100.0,8.98,898.0,2025-09-08,8.995427728613569,390.03172537627677,Large,Known Broker,Known Broker,False,True,False,True
2069,2570,2030000000000000.0,SPDL,45,22,900.0,403.9,0.0,2025-09-08,401.774507579763,416.69647962675555,Large,Known Broker,Known Broker,True,False,True,False
25230,25731,2030000000000000.0,GHL,16,48,950.0,218.3,0.0,2025-09-08,218.7739030937816,29.87791826743449,Large,Known Broker,Known Broker,False,True,True,False
25238,25739,2030000000000000.0,JBBL,55,51,829.0,326.0,0.0,2025-09-08,326.62677924362356,67.54998149516479,Large,Known Broker,Known Broker,False,True,True,False
25239,25740,2030000000000000.0,GCIL,85,43,890.0,475.0,0.0,2025-09-08,476.72208292092824,105.95753866524555,Large,Known Broker,Known Broker,False,True,True,False
25289,25790,2030000000000000.0,HBL,11,38,819.0,200.3,0.0,2025-09-08,200.8905443794453,26.73131746338954,Large,Known Broker,Known Broker,False,True,True,False
25306,25807,2030000000000000.0,SONA,58,35,956.0,440.6,0.0,2025-09-08,441.54964680212737,138.73726968625246,Large,Known Broker,Known Broker,False,True,True,False
25329,25830,2030000000000000.0,MKJC,39,21,815.0,600.0,0.0,2025-09-08,605.2195299125525,307.46032806417327,Large,Known Broker,Known Broker,False,True,True,False
25353,25854,2030000000000000.0,AKPL,42,49,670.0,252.5,0.0,2025-09-08,253.25692971779202,293.0286220377307,Large,Known Broker,Known Broker,False,True,True,False
25364,25865,2030000000000000.0,LBBL,57,58,900.0,523.2,0.0,2025-09-08,524.6788026970823,32.82240088719239,Large,Known Broker,Known Broker,False,True,True,False
25389,25890,2030000000000000.0,MERO,42,49,944.0,803.8,0.0,2025-09-08,811.6908540049232,350.1217121706874,Large,Known Broker,Known Broker,False,True,True,False
25394,25895,2030000000000000.0,LEC,34,45,850.0,210.1,0.0,2025-09-08,211.5893387230881,333.35262110863624,Large,Known Broker,Known Broker,False,True,True,False
25423,25924,2030000000000000.0,JBBL,44,41,780.0,326.3,0.0,2025-09-08,326.62677924362356,0.15275251216823724,Large,Known Broker,Known Broker,False,True,True,False
25463,25964,2030000000000000.0,HDL,75,44,660.0,0.0,0.0,2025-09-08,0.0,0.0,Large,Known Broker,Known Broker,False,False,True,False
25486,25987,2030000000000000.0,SHPC,48,10,979.0,535.0,0.0,2025-09-08,538.9915543486029,0.0,Large,Known Broker,Known Broker,False,True,True,False
25487,25988,2030000000000000.0,BHL,4,53,930.0,185.0,0.0,2025-09-08,185.06825032657494,202.07259421636388,Large,Known Broker,Known Broker,False,True,True,False
25506,26007,2030000000000000.0,BHL,42,16,820.0,185.0,0.0,2025-09-08,185.06825032657494,355.23841759209233,Large,Known Broker,Known Broker,False,True,True,False
25527,26028,2030000000000000.0,UMHL,62,18,960.0,576.2,0.0,2025-09-08,574.7904068966278,332.66922510705444,Large,Known Broker,Known Broker,True,False,True,False
2102,2603,2030000000000000.0,CZBIL,58,59,740.0,204.4,0.0,2025-09-08,205.57391576086957,214.65883008469922,Large,Known Broker,Known Broker,False,True,True,False
25549,26050,2030000000000000.0,EBL,43,48,650.0,716.9,0.0,2025-09-08,714.1563673550174,251.9845299484344,Large,Known Broker,Known Broker,True,False,True,False
25576,26077,2030000000000000.0,MNBBL,28,49,650.0,437.0,0.0,2025-09-08,438.0804152090383,321.04076065197245,Large,Known Broker,Known Broker,False,True,True,False
25588,26089,2030000000000000.0,SHIVM,17,58,700.0,582.0,0.0,2025-09-08,582.6545621696162,295.67408295846474,Large,Known Broker,Known Broker,False,True,True,False
25608,26109,2030000000000000.0,HIDCL,45,47,700.0,270.4,0.0,2025-09-08,271.3138952392916,189.2226290202322,Large,Known Broker,Known Broker,False,True,True,False
25622,26123,2030000000000000.0,ILI,43,10,976.0,444.0,0.0,2025-09-08,444.2173221960911,0.25166114442963383,Large,Known Broker,Known Broker,False,True,True,False
25741,26242,2030000000000000.0,HDHPC,35,38,650.0,182.5,0.0,2025-09-08,182.7698332387975,0.0,Large,Known Broker,Known Broker,False,True,True,False
25750,26251,2030000000000000.0,GCIL,22,43,690.0,475.1,0.0,2025-09-08,476.72208292092824,266.82029533001406,Large,Known Broker,Known Broker,False,True,True,False
25758,26259,2030000000000000.0,DORDI,45,49,960.0,238.0,0.0,2025-09-08,238.47625488173932,196.58776665905887,Large,Known Broker,Known Broker,False,True,True,False
25767,26268,2030000000000000.0,SBI,17,35,933.0,386.1,0.0,2025-09-08,386.3342444795757,85.50557486696273,Large,Known Broker,Known Broker,False,True,True,False
25799,26300,2030000000000000.0,SNLI,36,29,700.0,452.0,0.0,2025-09-08,454.30175086107926,226.73182396831766,Large,Known Broker,Known Broker,False,True,True,False
25888,26389,2030000000000000.0,LBBL,45,75,690.0,523.2,0.0,2025-09-08,524.6788026970823,0.05773502049605435,Large,Known Broker,Known Broker,False,True,True,False
25917,26418,2030000000000000.0,IGI,94,18,744.0,516.0,0.0,2025-09-08,519.2408539325843,0.3464101603753058,Large,Known Broker,Known Broker,False,True,True,False
25977,26478,2030000000000000.0,HRL,49,34,763.0,973.0,0.0,2025-09-08,979.7508980090372,0.5773502743608959,Large,Known Broker,Known Broker,False,True,True,False
2148,2649,2030000000000000.0,UMHL,62,1,750.0,576.1,0.0,2025-09-08,574.7904068966278,229.7276721105607,Large,Known Broker,Known Broker,True,False,True,False
26068,26569,2030000000000000.0,SBL,65,14,696.0,368.1,0.0,2025-09-08,370.97390539106954,350.4227494517631,Large,Known Broker,Known Broker,False,True,True,False
26086,26587,2030000000000000.0,HRL,77,34,970.0,976.0,0.0,2025-09-08,979.7508980090372,394.01911544153904,Large,Known Broker,Known Broker,False,True,True,False
26092,26593,2030000000000000.0,PCBL,25,34,718.0,246.2,0.0,2025-09-08,248.82813687101864,175.39901177980195,Large,Known Broker,Known Broker,False,True,True,False
26112,26613,2030000000000000.0,ADBL,38,46,700.0,318.1,0.0,2025-09-08,318.2719262638099,0.0,Large,Known Broker,Known Broker,False,True,True,False
26189,26690,2030000000000000.0,BPCL,95,58,1.0,800.0,800.0,2025-09-08,802.0449179571917,267.3878830463379,Small,Known Broker,Known Broker,False,True,False,True
26211,26712,2030000000000000.0,SAHAS,14,42,790.0,625.0,0.0,2025-09-08,625.1987110999977,0.0,Large,Known Broker,Known Broker,False,True,True,False
26228,26729,2030000000000000.0,API,100,34,735.0,285.4,0.0,2025-09-08,287.32858866103743,0.11547003166521069,Large,Known Broker,Known Broker,False,True,True,False
26256,26757,2030000000000000.0,PMLI,49,49,1.0,478.3,478.3,2025-09-08,487.38928571428573,19.490767044876392,Small,Known Broker,Known Broker,False,True,False,True
26257,26758,2030000000000000.0,MNBBL,28,1,850.0,437.0,0.0,2025-09-08,438.0804152090383,22.082194939156945,Large,Known Broker,Known Broker,False,True,True,False
26286,26787,2030000000000000.0,NICA,42,54,990.0,339.2,0.0,2025-09-08,339.855737757732,0.057734989462079,Large,Known Broker,Known Broker,False,True,True,False
26327,26828,2030000000000000.0,KDBY,43,42,100.0,9.1,910.0,2025-09-08,9.149615384615384,209.44992241582253,Large,Known Broker,Known Broker,False,True,False,True
26403,26904,2030000000000000.0,NRIC,43,59,957.0,0.0,0.0,2025-09-08,0.0,0.0,Large,Known Broker,Known Broker,False,False,True,False
26437,26938,2030000000000000.0,UPPER,55,32,721.0,184.0,0.0,2025-09-08,184.21903205587392,0.0,Large,Known Broker,Known Broker,False,True,True,False
26448,26949,2030000000000000.0,ALICL,28,59,700.0,475.0,0.0,2025-09-08,474.6760462130937,147.80166891253177,Large,Known Broker,Known Broker,True,False,True,False
26485,26986,2030000000000000.0,AKJCL,34,22,711.0,193.0,0.0,2025-09-08,193.01680120878046,0.0,Large,Known Broker,Known Broker,False,True,True,False
26525,27026,2030000000000000.0,API,100,87,850.0,285.4,0.0,2025-09-08,287.32858866103743,66.88649589662388,Large,Known Broker,Known Broker,False,True,True,False
26527,27028,2030000000000000.0,UAIL,29,1,820.0,513.1,0.0,2025-09-08,513.8778182597515,351.42030390972,Large,Known Broker,Known Broker,False,True,True,False
26532,27033,2030000000000000.0,MBLEF,6,35,100.0,9.24,924.0,2025-09-08,9.062,134.3595792391588,Large,Known Broker,Known Broker,True,False,False,True
26533,27034,2030000000000000.0,MBLEF,6,51,100.0,9.24,924.0,2025-09-08,9.062,5.334716486284916,Large,Known Broker,Known Broker,True,False,False,True
26534,27035,2030000000000000.0,MBLEF,6,62,100.0,9.2,920.0,2025-09-08,9.062,0.023093774712185655,Large,Known Broker,Known Broker,True,False,False,True
26629,27130,2030000000000000.0,HPPL,74,45,1.0,470.0,470.0,2025-09-08,470.13902122608965,268.58149452259704,Small,Known Broker,Known Broker,False,True,False,True
26689,27190,2030000000000000.0,PMLI,59,49,1.0,480.0,480.0,2025-09-08,487.38928571428573,22.121106060306726,Small,Known Broker,Known Broker,False,True,False,True
26758,27259,2030000000000000.0,UNHPL,33,34,921.0,455.4,0.0,2025-09-08,456.54486181837126,147.1665836164163,Large,Known Broker,Known Broker,False,True,True,False
26820,27321,2030000000000000.0,LEC,68,44,675.0,210.0,0.0,2025-09-08,211.5893387230881,233.8268590217887,Large,Known Broker,Known Broker,False,True,True,False
26844,27345,2030000000000000.0,NBF3,34,4,100.0,9.09,909.0,2025-09-08,9.10811320754717,380.31203771814876,Large,Known Broker,Known Broker,False,True,False,True
2236,2737,2030000000000000.0,SHEL,59,49,900.0,301.6,0.0,2025-09-08,303.3728467373475,161.1675215420215,Large,Known Broker,Known Broker,False,True,True,False
26902,27403,2030000000000000.0,NIMB,22,94,720.0,206.0,0.0,2025-09-08,205.93632220009192,275.4233892270789,Large,Known Broker,Known Broker,True,False,True,False
26928,27429,2030000000000000.0,MLBL,57,71,800.0,384.2,0.0,2025-09-08,385.37245872321404,0.09999997974596685,Large,Known Broker,Known Broker,False,True,True,False
26929,27430,2030000000000000.0,MLBL,49,71,700.0,384.2,0.0,2025-09-08,385.37245872321404,221.8179734226396,Large,Known Broker,Known Broker,False,True,True,False
26935,27436,2030000000000000.0,GCIL,41,33,871.0,476.5,0.0,2025-09-08,476.72208292092824,259.412316592706,Large,Known Broker,Known Broker,False,True,True,False
26946,27447,2030000000000000.0,LBBL,57,58,690.0,523.3,0.0,2025-09-08,524.6788026970823,268.9339386045073,Large,Known Broker,Known Broker,False,True,True,False
26966,27467,2030000000000000.0,HRL,51,55,1.0,977.0,977.0,2025-09-08,979.7508980090372,382.62385358643354,Small,Known Broker,Known Broker,False,True,False,True
26992,27493,2030000000000000.0,SAGF,13,59,100.0,9.28,928.0,2025-09-08,9.375238095238096,513.5656265756073,Large,Known Broker,Known Broker,False,True,False,True
27014,27515,2030000000000000.0,GVL,43,43,779.0,526.0,0.0,2025-09-08,528.5344516129032,68.12733176436082,Large,Known Broker,Known Broker,False,True,True,False
27070,27571,2030000000000000.0,RMF2,42,42,100.0,9.0,900.0,2025-09-08,9.003275769023205,343.89926335094964,Large,Known Broker,Known Broker,False,True,False,True
27129,27630,2030000000000000.0,AHPC,43,51,819.0,281.0,0.0,2025-09-08,282.77807694917556,99.70839148902385,Large,Known Broker,Known Broker,False,True,True,False
27184,27685,2030000000000000.0,PCBL,25,34,790.0,246.2,0.0,2025-09-08,248.82813687101864,0.0,Large,Known Broker,Known Broker,False,True,True,False
27187,27688,2030000000000000.0,NMBHF2,62,38,50.0,9.1,455.0,2025-09-08,8.995427728613569,200.63729297746738,Small,Known Broker,Known Broker,True,False,False,True
27229,27730,2030000000000000.0,PFL,33,42,910.0,390.1,0.0,2025-09-08,390.75268074735993,321.08831080145427,Large,Known Broker,Known Broker,False,True,True,False
27230,27731,2030000000000000.0,LBBL,17,58,920.0,523.3,0.0,2025-09-08,524.6788026970823,156.44990678593948,Large,Known Broker,Known Broker,False,True,True,False
27272,27773,2030000000000000.0,BHL,34,45,707.0,185.2,0.0,2025-09-08,185.06825032657494,0.05773495870957621,Large,Known Broker,Known Broker,True,False,True,False
27284,27785,2030000000000000.0,HLI,4,8,988.0,394.1,0.0,2025-09-08,395.0524708789269,111.48633698048835,Large,Known Broker,Known Broker,False,True,True,False
27296,27797,2030000000000000.0,PPL,52,19,988.0,300.0,0.0,2025-09-08,300.164406305382,240.98218468038718,Large,Known Broker,Known Broker,False,True,True,False
27299,27800,2030000000000000.0,SONA,42,43,901.0,441.0,0.0,2025-09-08,441.54964680212737,70.99530500907862,Large,Known Broker,Known Broker,False,True,True,False
27314,27815,2030000000000000.0,KBL,53,39,708.0,195.0,0.0,2025-09-08,195.39428881472838,426.629034798772,Large,Known Broker,Known Broker,False,True,True,False
27318,27819,2030000000000000.0,AHPC,43,58,881.0,281.0,0.0,2025-09-08,282.77807694917556,46.18802153509202,Large,Known Broker,Known Broker,False,True,True,False
27353,27854,2030000000000000.0,RHPL,3,5,650.0,284.0,0.0,2025-09-08,284.0319452109779,95.840144685459,Large,Known Broker,Known Broker,False,True,True,False
27357,27858,2030000000000000.0,RHPL,55,5,800.0,284.0,0.0,2025-09-08,284.0319452109779,0.0,Large,Known Broker,Known Broker,False,True,True,False
27377,27878,2030000000000000.0,MLBL,64,7,982.0,385.0,0.0,2025-09-08,385.37245872321404,225.16660498395152,Large,Known Broker,Known Broker,False,True,True,False
27391,27892,2030000000000000.0,HLBSL,59,5,1.0,944.0,944.0,2025-09-08,950.6643315244204,82.03251387919586,Small,Known Broker,Known Broker,False,True,False,True
2290,2791,2030000000000000.0,SPDL,45,22,875.0,403.9,0.0,2025-09-08,401.774507579763,298.29597717702325,Large,Known Broker,Known Broker,True,False,True,False
27455,27956,2030000000000000.0,SHL,4,45,700.0,547.1,0.0,2025-09-08,546.5848144847699,114.34536865710993,Large,Known Broker,Known Broker,True,False,True,False
27482,27983,2030000000000000.0,NLG,90,13,1.0,786.2,786.2,2025-09-08,796.3445398209776,404.4917963733366,Small,Known Broker,Known Broker,False,True,False,True
27551,28052,2030000000000000.0,GSY,10,6,100.0,9.06,906.0,2025-09-08,9.009583333333333,229.9134761890363,Large,Known Broker,Known Broker,True,False,False,True
27552,28053,2030000000000000.0,GSY,10,51,100.0,9.0,900.0,2025-09-08,9.009583333333333,110.83393523641665,Large,Known Broker,Known Broker,False,True,False,True
2305,2806,2030000000000000.0,NLIC,48,11,1.0,769.0,769.0,2025-09-08,769.6998327608028,446.6324775472547,Small,Known Broker,Known Broker,False,True,False,True
27576,28077,2030000000000000.0,SHIVM,57,33,900.0,582.3,0.0,2025-09-08,582.6545621696162,205.04595419888514,Large,Known Broker,Known Broker,False,True,True,False
27640,28141,2030000000000000.0,SHEL,42,1,770.0,303.1,0.0,2025-09-08,303.3728467373475,48.86685993588951,Large,Known Broker,Known Broker,False,True,True,False
27660,28161,2030000000000000.0,PRVU,48,41,815.0,206.0,0.0,2025-09-08,206.1827447947991,132.8319740624508,Large,Known Broker,Known Broker,False,True,True,False
27667,28168,2030000000000000.0,MBL,39,34,850.0,249.0,0.0,2025-09-08,249.0411341426615,0.0,Large,Known Broker,Known Broker,False,True,True,False
27741,28242,2030000000000000.0,SMPDA,14,25,1.0,907.0,907.0,2025-09-08,901.0600209680238,411.91055258797405,Small,Known Broker,Known Broker,True,False,False,True
27742,28243,2030000000000000.0,HRL,58,57,904.0,975.1,0.0,2025-09-08,979.7508980090372,432.8817043950943,Large,Known Broker,Known Broker,False,True,True,False
27750,28251,2030000000000000.0,LBBL,17,75,860.0,523.7,0.0,2025-09-08,524.6788026970823,347.2942028501619,Large,Known Broker,Known Broker,False,True,True,False
27752,28253,2030000000000000.0,LBBL,57,75,640.0,523.9,0.0,2025-09-08,524.6788026970823,0.09999999293145524,Large,Known Broker,Known Broker,False,True,True,False
27780,28281,2030000000000000.0,SBL,65,43,860.0,368.1,0.0,2025-09-08,370.97390539106954,203.5551604193154,Large,Known Broker,Known Broker,False,True,True,False
27782,28283,2030000000000000.0,SBL,65,43,843.0,368.2,0.0,2025-09-08,370.97390539106954,0.05773498899144409,Large,Known Broker,Known Broker,False,True,True,False
27808,28309,2030000000000000.0,KBL,7,56,3.0,192.0,576.0,2025-09-08,195.39428881472838,150.92872490017913,Small,Known Broker,Known Broker,False,True,False,True
27840,28341,2030000000000000.0,CHL,72,32,890.0,243.2,0.0,2025-09-08,243.59297171482064,386.47675221155896,Large,Known Broker,Known Broker,False,True,True,False
27863,28364,2030000000000000.0,ALBSL,54,33,869.0,0.0,0.0,2025-09-08,0.0,286.70265665551113,Large,Known Broker,Known Broker,False,False,True,False
27889,28390,2030000000000000.0,SHEL,42,45,700.0,303.1,0.0,2025-09-08,303.3728467373475,52.19485926150427,Large,Known Broker,Known Broker,False,True,True,False
27916,28417,2030000000000000.0,GCIL,55,43,795.0,477.0,0.0,2025-09-08,476.72208292092824,268.2057667786575,Large,Known Broker,Known Broker,True,False,True,False
27927,28428,2030000000000000.0,BPCL,64,32,835.0,799.0,0.0,2025-09-08,802.0449179571917,107.38715006930067,Large,Known Broker,Known Broker,False,True,True,False
27953,28454,2030000000000000.0,SHINE,33,49,804.0,415.0,0.0,2025-09-08,414.7271960251242,360.5636836954039,Large,Known Broker,Known Broker,True,False,True,False
27955,28456,2030000000000000.0,GCIL,38,95,1.0,468.0,468.0,2025-09-08,476.72208292092824,30.59956426699346,Small,Known Broker,Known Broker,False,True,False,True
28033,28534,2030000000000000.0,AKPL,42,55,817.0,252.5,0.0,2025-09-08,253.25692971779202,108.88793933823214,Large,Known Broker,Known Broker,False,True,True,False
28056,28557,2030000000000000.0,SGIC,1,42,920.0,544.3,0.0,2025-09-08,544.5116029062871,0.09999999271331197,Large,Known Broker,Known Broker,False,True,True,False
28099,28600,2030000000000000.0,NIMB,49,45,729.0,205.5,0.0,2025-09-08,205.93632220009192,53.41023622233107,Large,Known Broker,Known Broker,False,True,True,False
28113,28614,2030000000000000.0,SPDL,75,22,990.0,401.9,0.0,2025-09-08,401.774507579763,90.60007358347076,Large,Known Broker,Known Broker,True,False,True,False
28223,28724,2030000000000000.0,HIDCL,55,57,950.0,272.0,0.0,2025-09-08,271.3138952392916,286.6544086526411,Large,Known Broker,Known Broker,True,False,True,False
28250,28751,2030000000000000.0,HLI,49,58,1.0,390.4,390.4,2025-09-08,395.0524708789269,137.8002298014456,Small,Known Broker,Known Broker,False,True,False,True
