SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount
14304,2030000000000000.0,MFIL,34,41,100.0,664.0,0.0
14305,2030000000000000.0,DLBS,36,47,30.0,0.0,0.0
14306,2030000000000000.0,HBL,49,42,10.0,200.6,0.0
14307,2030000000000000.0,NRIC,28,26,10.0,0.0,0.0
14308,2030000000000000.0,NIFRA,25,62,300.0,270.8,0.0
14309,2030000000000000.0,HRL,22,22,13.0,975.3,0.0
14310,2030000000000000.0,RADHI,34,38,11.0,756.1,0.0
14311,2030000000000000.0,RADHI,34,50,100.0,756.0,0.0
14312,2030000000000000.0,RADHI,34,48,89.0,754.0,0.0
14313,2030000000000000.0,HBL,49,34,10.0,200.6,0.0
14314,2030000000000000.0,HDL,17,35,126.0,0.0,0.0
14315,2030000000000000.0,AKPL,45,8,68.0,252.9,0.0
14316,2030000000000000.0,AKPL,45,101,100.0,252.8,0.0
14317,2030000000000000.0,BPCL,50,70,50.0,800.0,0.0
14318,2030000000000000.0,API,48,34,441.0,284.2,0.0
14319,2030000000000000.0,API,34,34,23.0,284.2,0.0
14320,2030000000000000.0,API,22,34,500.0,284.3,0.0
14321,2030000000000000.0,API,57,34,36.0,284.3,0.0
14322,2030000000000000.0,UPPER,36,1,100.0,183.8,0.0
14323,2030000000000000.0,BHPL,55,35,36.0,668.0,0.0
14324,2030000000000000.0,BHPL,36,35,10.0,668.0,0.0
14325,2030000000000000.0,BHPL,14,35,30.0,668.2,0.0
14326,2030000000000000.0,MEL,58,42,250.0,281.0,0.0
14327,2030000000000000.0,MEL,42,42,180.0,281.0,0.0
14328,2030000000000000.0,MEL,51,42,63.0,281.0,0.0
14329,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0
14330,2030000000000000.0,NRN,56,48,11.0,0.0,0.0
14331,2030000000000000.0,ALBSL,99,71,90.0,0.0,0.0
14332,2030000000000000.0,NABIL,57,56,10.0,510.6,0.0
14333,2030000000000000.0,HDL,34,45,150.0,0.0,0.0
14334,2030000000000000.0,KPCL,1,51,15.0,547.0,0.0
14335,2030000000000000.0,DORDI,37,45,215.0,237.0,0.0
14336,2030000000000000.0,KBL,48,47,100.0,194.9,0.0
14337,2030000000000000.0,NADEP,34,48,100.0,776.0,0.0
14338,2030000000000000.0,CLI,35,58,13.0,455.1,0.0
14339,2030000000000000.0,HBL,49,77,10.0,200.6,0.0
14340,2030000000000000.0,SANVI,32,60,10.0,597.1,0.0
14341,2030000000000000.0,LSL,32,34,11.0,231.9,0.0
14342,2030000000000000.0,LSL,32,22,22.0,230.0,0.0
14343,2030000000000000.0,LSL,32,59,620.0,230.0,0.0
14344,2030000000000000.0,LSL,32,60,113.0,230.0,0.0
14345,2030000000000000.0,BHCL,21,35,10.0,462.3,0.0
14346,2030000000000000.0,HDL,3,34,6.0,0.0,0.0
14347,2030000000000000.0,SRLI,37,44,198.0,395.0,0.0
14348,2030000000000000.0,SRLI,37,32,12.0,395.0,0.0
14349,2030000000000000.0,SRLI,37,16,59.0,395.0,0.0
14350,2030000000000000.0,SRLI,37,58,12.0,395.0,0.0
14351,2030000000000000.0,SRLI,37,45,10.0,395.0,0.0
14352,2030000000000000.0,SRLI,37,52,10.0,394.1,0.0
14353,2030000000000000.0,SRLI,37,46,12.0,394.0,0.0
14354,2030000000000000.0,SRLI,37,58,50.0,393.8,0.0
14355,2030000000000000.0,SRLI,37,52,11.0,393.2,0.0
14356,2030000000000000.0,CHDC,4,60,10.0,0.0,0.0
14357,2030000000000000.0,SHPC,49,50,0.0,540.0,0.0
14358,2030000000000000.0,SHPC,49,49,735.0,540.0,0.0
14359,2030000000000000.0,SHPC,49,58,135.0,540.0,0.0
14360,2030000000000000.0,SHPC,49,49,200.0,540.0,0.0
14361,2030000000000000.0,SHPC,49,22,50.0,540.0,0.0
14362,2030000000000000.0,SHPC,49,21,10.0,539.9,0.0
14363,2030000000000000.0,SHPC,49,21,10.0,539.5,0.0
14364,2030000000000000.0,SHPC,49,64,100.0,539.0,0.0
14365,2030000000000000.0,SHPC,49,48,71.0,538.0,0.0
14366,2030000000000000.0,SHPC,49,25,500.0,537.0,0.0
14367,2030000000000000.0,SHPC,49,59,100.0,536.0,0.0
14368,2030000000000000.0,SHPC,49,47,53.0,536.0,0.0
14369,2030000000000000.0,SHPC,49,1,500.0,535.0,0.0
14370,2030000000000000.0,SHPC,49,1,500.0,535.0,0.0
14371,2030000000000000.0,SHPC,49,1,500.0,535.0,0.0
14372,2030000000000000.0,SHPC,49,66,100.0,535.0,0.0
14373,2030000000000000.0,SHPC,49,56,60.0,535.0,0.0
14374,2030000000000000.0,BHL,35,21,25.0,184.8,0.0
14375,2030000000000000.0,SHIVM,45,51,200.0,580.0,0.0
14376,2030000000000000.0,SHIVM,45,46,30.0,580.0,0.0
14377,2030000000000000.0,HDL,34,62,64.0,0.0,0.0
14378,2030000000000000.0,PMLI,51,28,17.0,481.0,0.0
14379,2030000000000000.0,NHPC,58,89,10.0,197.5,0.0
14380,2030000000000000.0,SANIMA,16,10,678.0,364.0,0.0
14381,2030000000000000.0,UPCL,51,71,103.0,409.0,0.0
14382,2030000000000000.0,MPFL,39,47,50.0,564.0,0.0
14383,2030000000000000.0,MPFL,14,47,50.0,564.0,0.0
14384,2030000000000000.0,RADHI,65,34,30.0,750.4,0.0
14385,2030000000000000.0,UNHPL,94,34,500.0,455.3,0.0
14386,2030000000000000.0,DLBS,36,35,10.0,0.0,0.0
14387,2030000000000000.0,BHPL,57,35,50.0,669.0,0.0
14388,2030000000000000.0,HBL,49,58,10.0,200.6,0.0
14389,2030000000000000.0,HBL,49,45,10.0,200.6,0.0
14390,2030000000000000.0,HBL,49,48,10.0,200.6,0.0
14391,2030000000000000.0,HBL,49,38,10.0,200.6,0.0
14392,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0
14393,2030000000000000.0,UHEWA,44,52,100.0,549.0,0.0
14394,2030000000000000.0,UHEWA,13,52,100.0,549.1,0.0
14395,2030000000000000.0,UHEWA,34,52,200.0,549.2,0.0
14396,2030000000000000.0,HDL,53,62,36.0,0.0,0.0
14397,2030000000000000.0,TTL,57,38,40.0,770.0,0.0
14398,2030000000000000.0,TTL,21,38,10.0,770.0,0.0
14399,2030000000000000.0,BHCL,21,34,10.0,462.3,0.0
14400,2030000000000000.0,BHCL,21,49,10.0,462.3,0.0
14401,2030000000000000.0,SMHL,65,36,30.0,850.0,0.0
14402,2030000000000000.0,SMHL,65,58,10.0,850.0,0.0
14403,2030000000000000.0,MERO,45,46,20.0,806.0,0.0
14404,2030000000000000.0,AKJCL,11,45,10.0,192.0,0.0
14405,2030000000000000.0,NLIC,41,81,17.0,768.2,0.0
14406,2030000000000000.0,NLIC,32,81,33.0,768.3,0.0
14407,2030000000000000.0,RNLI,62,6,12.0,450.1,0.0
14408,2030000000000000.0,CREST,53,34,40.0,0.0,0.0
14409,2030000000000000.0,CREST,22,34,10.0,0.0,0.0
14410,2030000000000000.0,SSHL,52,41,55.0,175.0,0.0
14411,2030000000000000.0,MFIL,34,38,300.0,664.0,0.0
14412,2030000000000000.0,NYADI,42,48,10.0,403.0,0.0
14413,2030000000000000.0,SHINE,41,16,883.0,412.4,0.0
14414,2030000000000000.0,SHINE,41,16,17.0,412.4,0.0
14415,2030000000000000.0,BHCL,58,34,10.0,459.0,0.0
14416,2030000000000000.0,SAPDBL,28,34,30.0,775.6,0.0
14417,2030000000000000.0,NGPL,34,43,0.0,395.0,0.0
14418,2030000000000000.0,NRN,56,7,65.0,0.0,0.0
14419,2030000000000000.0,BHPL,51,35,50.0,669.1,0.0
14420,2030000000000000.0,BHPL,51,35,50.0,669.2,0.0
14421,2030000000000000.0,BHPL,51,35,50.0,669.3,0.0
14422,2030000000000000.0,BHPL,38,35,200.0,669.4,0.0
14423,2030000000000000.0,BHPL,51,35,29.0,669.4,0.0
14424,2030000000000000.0,BHPL,29,35,100.0,669.5,0.0
14425,2030000000000000.0,BHPL,46,35,20.0,669.6,0.0
14426,2030000000000000.0,BHPL,17,35,75.0,679.3,0.0
14427,2030000000000000.0,HBL,58,72,10.0,200.5,0.0
14428,2030000000000000.0,HBL,58,42,10.0,200.5,0.0
14429,2030000000000000.0,GRDBL,28,56,100.0,0.0,0.0
14430,2030000000000000.0,HBL,58,38,10.0,200.5,0.0
14431,2030000000000000.0,ULHC,7,42,10.0,451.0,0.0
14432,2030000000000000.0,GHL,41,19,100.0,217.0,0.0
14433,2030000000000000.0,MFIL,34,38,500.0,664.0,0.0
14434,2030000000000000.0,CBBL,47,45,10.0,0.0,0.0
14435,2030000000000000.0,NRN,58,72,200.0,0.0,0.0
14436,2030000000000000.0,GSY,4,7,100.0,9.01,901.0
14437,2030000000000000.0,NBF3,34,28,100.0,9.09,909.0
14438,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0
14439,2030000000000000.0,PCBL,64,29,486.0,248.0,0.0
14440,2030000000000000.0,PCBL,64,89,14.0,247.0,0.0
14441,2030000000000000.0,CREST,22,58,10.0,0.0,0.0
14442,2030000000000000.0,SHEL,57,38,80.0,302.5,0.0
14443,2030000000000000.0,HBL,58,22,10.0,200.5,0.0
14444,2030000000000000.0,KMCDB,49,49,25.0,0.0,0.0
14445,2030000000000000.0,MBJC,50,55,10.0,304.0,0.0
14446,2030000000000000.0,DORDI,1,45,20.0,237.0,0.0
14447,2030000000000000.0,SANIMA,42,38,20.0,364.2,0.0
14448,2030000000000000.0,OMPL,41,57,47.0,0.0,0.0
14449,2030000000000000.0,OMPL,17,57,20.0,0.0,0.0
14450,2030000000000000.0,SONA,57,47,10.0,443.0,0.0
14451,2030000000000000.0,SONA,57,38,10.0,443.0,0.0
14452,2030000000000000.0,SONA,57,55,50.0,443.0,0.0
14453,2030000000000000.0,SONA,57,42,10.0,443.0,0.0
14454,2030000000000000.0,SONA,57,50,100.0,442.9,0.0
14455,2030000000000000.0,SONA,57,54,210.0,441.5,0.0
14456,2030000000000000.0,SONA,57,36,100.0,441.1,0.0
14457,2030000000000000.0,SONA,57,34,10.0,441.1,0.0
14458,2030000000000000.0,HBL,58,58,10.0,200.5,0.0
14459,2030000000000000.0,SAHAS,45,57,10.0,621.0,0.0
14460,2030000000000000.0,RNLI,62,51,12.0,450.1,0.0
14461,2030000000000000.0,HDL,34,77,0.0,0.0,0.0
14462,2030000000000000.0,HDL,34,49,36.0,0.0,0.0
14463,2030000000000000.0,SMATA,38,8,100.0,920.0,0.0
14464,2030000000000000.0,TTL,45,11,50.0,770.0,0.0
14465,2030000000000000.0,TTL,59,11,20.0,770.0,0.0
14466,2030000000000000.0,TTL,34,11,300.0,770.1,0.0
14467,2030000000000000.0,TTL,13,11,10.0,770.1,0.0
14468,2030000000000000.0,TTL,34,11,100.0,770.3,0.0
14469,2030000000000000.0,TTL,62,11,95.0,771.0,0.0
14470,2030000000000000.0,TTL,45,11,20.0,771.0,0.0
14471,2030000000000000.0,NRN,58,72,200.0,0.0,0.0
14472,2030000000000000.0,CBBL,41,49,100.0,0.0,0.0
14473,2030000000000000.0,NABIL,43,56,10.0,510.6,0.0
14474,2030000000000000.0,CHL,17,35,50.0,243.3,0.0
14475,2030000000000000.0,HIDCL,34,29,25.0,270.5,0.0
14476,2030000000000000.0,HIDCL,34,13,75.0,270.0,0.0
14477,2030000000000000.0,MNBBL,38,41,10.0,438.5,0.0
14478,2030000000000000.0,SICL,41,50,40.0,725.2,0.0
14479,2030000000000000.0,SANVI,32,49,10.0,597.1,0.0
14480,2030000000000000.0,SAHAS,77,57,100.0,621.0,0.0
14481,2030000000000000.0,SIGS2,6,16,0.0,9.25,0.0
14482,2030000000000000.0,MBL,57,13,400.0,248.2,0.0
14483,2030000000000000.0,SBL,4,14,100.0,370.0,0.0
14484,2030000000000000.0,AKPL,45,8,725.0,252.9,0.0
14485,2030000000000000.0,AKPL,45,36,300.0,252.8,0.0
14486,2030000000000000.0,AKPL,45,58,75.0,252.8,0.0
14487,2030000000000000.0,PURE,53,5,20.0,778.0,0.0
14488,2030000000000000.0,HIDCLP,8,58,260.0,194.0,0.0
14489,2030000000000000.0,HIDCLP,36,58,200.0,194.0,0.0
14490,2030000000000000.0,HIDCLP,85,58,0.0,194.0,0.0
14491,2030000000000000.0,HIDCLP,53,58,40.0,194.3,0.0
14492,2030000000000000.0,HIDCLP,26,58,0.0,194.3,0.0
14493,2030000000000000.0,HIDCLP,43,58,150.0,194.5,0.0
14494,2030000000000000.0,HIDCLP,57,58,0.0,194.7,0.0
14495,2030000000000000.0,HIDCLP,10,58,0.0,194.7,0.0
14496,2030000000000000.0,UAIL,7,65,10.0,515.0,0.0
14497,2030000000000000.0,NADEP,34,4,150.0,776.0,0.0
14498,2030000000000000.0,ADBL,39,41,298.0,317.5,0.0
14499,2030000000000000.0,ADBL,39,7,322.0,317.5,0.0
14500,2030000000000000.0,ADBL,39,40,380.0,317.2,0.0
14501,2030000000000000.0,NRIC,39,26,60.0,0.0,0.0
14502,2030000000000000.0,GVL,55,64,90.0,526.2,0.0
14503,2030000000000000.0,GVL,58,64,10.0,526.3,0.0
14504,2030000000000000.0,GVL,13,64,100.0,526.3,0.0
14505,2030000000000000.0,HBL,17,35,10.0,200.6,0.0
14506,2030000000000000.0,CHCL,81,32,10.0,500.0,0.0
14507,2030000000000000.0,HBL,17,79,10.0,200.6,0.0
14508,2030000000000000.0,OMPL,17,58,10.0,0.0,0.0
14509,2030000000000000.0,SHIVM,67,46,500.0,580.0,0.0
14510,2030000000000000.0,NMIC,51,58,10.0,0.0,0.0
14511,2030000000000000.0,UNHPL,51,84,100.0,456.0,0.0
14512,2030000000000000.0,SMHL,7,45,500.0,848.0,0.0
14513,2030000000000000.0,RHPL,6,6,30.0,282.2,0.0
14514,2030000000000000.0,MHCL,47,62,70.0,408.1,0.0
14515,2030000000000000.0,MHCL,35,62,50.0,408.2,0.0
14516,2030000000000000.0,PRVU,35,14,100.0,204.9,0.0
14517,2030000000000000.0,CLI,57,89,100.0,455.9,0.0
14518,2030000000000000.0,TTL,45,36,10.0,771.0,0.0
14519,2030000000000000.0,KDL,34,59,30.0,985.0,0.0
14520,2030000000000000.0,KDL,1,59,50.0,990.0,0.0
14521,2030000000000000.0,KDL,22,59,10.0,990.0,0.0
14522,2030000000000000.0,KDL,58,59,10.0,996.1,0.0
14523,2030000000000000.0,KDL,26,59,10.0,0.0,0.0
14524,2030000000000000.0,KDL,45,59,28.0,0.0,0.0
14525,2030000000000000.0,KDL,41,59,10.0,0.0,0.0
14526,2030000000000000.0,KDL,55,59,100.0,0.0,0.0
14527,2030000000000000.0,KDL,49,59,20.0,0.0,0.0
14528,2030000000000000.0,KDL,33,59,20.0,0.0,0.0
14529,2030000000000000.0,KDL,16,59,10.0,0.0,0.0
14530,2030000000000000.0,KDL,49,59,10.0,0.0,0.0
14531,2030000000000000.0,KDL,57,59,10.0,0.0,0.0
14532,2030000000000000.0,KDL,19,59,10.0,0.0,0.0
14533,2030000000000000.0,KDL,58,59,20.0,0.0,0.0
14534,2030000000000000.0,KDL,55,59,10.0,0.0,0.0
14535,2030000000000000.0,KDL,57,59,20.0,0.0,0.0
14536,2030000000000000.0,KDL,33,59,10.0,0.0,0.0
14537,2030000000000000.0,KDL,38,59,50.0,0.0,0.0
14538,2030000000000000.0,KDL,45,59,30.0,0.0,0.0
14539,2030000000000000.0,KDL,66,59,10.0,0.0,0.0
14540,2030000000000000.0,KDL,44,59,22.0,0.0,0.0
14541,2030000000000000.0,GBIME,32,49,10.0,244.9,0.0
14542,2030000000000000.0,GBIME,32,14,54.0,244.0,0.0
14543,2030000000000000.0,NBL,34,58,75.0,245.6,0.0
14544,2030000000000000.0,NRIC,98,26,30.0,0.0,0.0
14545,2030000000000000.0,HRL,16,40,1.0,956.9,956.9
14546,2030000000000000.0,HIDCL,22,13,100.0,270.0,0.0
14547,2030000000000000.0,GBIMESY2,58,58,100.0,9.15,915.0
14548,2030000000000000.0,SPDL,57,36,81.0,398.1,0.0
14549,2030000000000000.0,SPDL,26,36,25.0,398.1,0.0
14550,2030000000000000.0,SPDL,101,36,847.0,398.2,0.0
14551,2030000000000000.0,SPDL,42,36,47.0,398.3,0.0
14552,2030000000000000.0,HDL,3,94,6.0,0.0,0.0
14553,2030000000000000.0,SRLI,37,51,11.0,393.0,0.0
14554,2030000000000000.0,NGPL,34,56,831.0,393.4,0.0
14555,2030000000000000.0,NGPL,71,56,19.0,393.4,0.0
14556,2030000000000000.0,RADHI,65,60,30.0,753.9,0.0
14557,2030000000000000.0,CHDC,38,57,28.0,0.0,0.0
14558,2030000000000000.0,EBL,29,22,190.0,710.6,0.0
14559,2030000000000000.0,TTL,45,6,10.0,771.0,0.0
14560,2030000000000000.0,UPPER,32,1,300.0,183.8,0.0
14561,2030000000000000.0,NWCL,33,43,100.0,846.0,0.0
14562,2030000000000000.0,NMIC,43,3,10.0,0.0,0.0
14563,2030000000000000.0,HIDCL,34,35,180.0,269.1,0.0
14564,2030000000000000.0,HIDCL,34,35,0.0,269.2,0.0
14565,2030000000000000.0,HIDCL,58,35,10.0,269.3,0.0
14566,2030000000000000.0,HIDCL,8,35,730.0,269.5,0.0
14567,2030000000000000.0,BHCL,38,21,80.0,462.3,0.0
14568,2030000000000000.0,BHCL,38,51,10.0,462.0,0.0
14569,2030000000000000.0,BHCL,38,32,10.0,462.0,0.0
14570,2030000000000000.0,BHCL,38,41,10.0,462.0,0.0
14571,2030000000000000.0,BHCL,38,39,70.0,461.0,0.0
14572,2030000000000000.0,BHCL,38,45,10.0,460.8,0.0
14573,2030000000000000.0,BHCL,38,34,10.0,460.6,0.0
14574,2030000000000000.0,BHCL,38,49,10.0,460.0,0.0
14575,2030000000000000.0,BHCL,38,42,10.0,460.0,0.0
14576,2030000000000000.0,BHCL,38,55,10.0,460.0,0.0
14577,2030000000000000.0,BHCL,38,11,10.0,460.0,0.0
14578,2030000000000000.0,BHCL,38,58,10.0,460.0,0.0
14579,2030000000000000.0,BHCL,38,49,10.0,460.0,0.0
14580,2030000000000000.0,BHCL,38,99,10.0,460.0,0.0
14581,2030000000000000.0,BHCL,38,58,10.0,460.0,0.0
14582,2030000000000000.0,BHCL,38,45,10.0,460.0,0.0
14583,2030000000000000.0,BHCL,38,49,10.0,460.0,0.0
14584,2030000000000000.0,ILBS,8,58,142.0,0.0,0.0
14585,2030000000000000.0,ILBS,71,58,50.0,0.0,0.0
14586,2030000000000000.0,NMB,26,14,100.0,245.5,0.0
14587,2030000000000000.0,CFCL,14,48,117.0,486.0,0.0
14588,2030000000000000.0,BHCL,13,45,10.0,460.0,0.0
14589,2030000000000000.0,BHCL,13,21,10.0,460.0,0.0
14590,2030000000000000.0,BHCL,13,34,10.0,460.0,0.0
14591,2030000000000000.0,BHCL,13,91,10.0,460.0,0.0
14592,2030000000000000.0,BHCL,13,57,10.0,460.0,0.0
14593,2030000000000000.0,BHCL,13,58,10.0,460.0,0.0
14594,2030000000000000.0,BHCL,13,19,10.0,460.0,0.0
14595,2030000000000000.0,BHCL,13,58,10.0,460.0,0.0
14596,2030000000000000.0,BHCL,13,49,10.0,460.0,0.0
14597,2030000000000000.0,SADBL,13,44,10.0,418.7,0.0
14598,2030000000000000.0,BHCL,13,50,10.0,460.0,0.0
14599,2030000000000000.0,BHCL,13,58,10.0,460.0,0.0
14600,2030000000000000.0,BHCL,13,58,10.0,460.0,0.0
14601,2030000000000000.0,BHCL,13,41,10.0,460.0,0.0
14602,2030000000000000.0,BHCL,13,49,10.0,460.0,0.0
14603,2030000000000000.0,BHCL,13,38,221.0,460.0,0.0
14604,2030000000000000.0,BHCL,13,34,10.0,459.0,0.0
14605,2030000000000000.0,BHCL,13,49,10.0,459.0,0.0
14606,2030000000000000.0,BHCL,13,42,10.0,459.0,0.0
14607,2030000000000000.0,MNBBL,54,59,200.0,437.0,0.0
14608,2030000000000000.0,NGPL,34,38,61.0,396.0,0.0
14609,2030000000000000.0,NGPL,34,39,20.0,395.0,0.0
14610,2030000000000000.0,NGPL,34,42,219.0,395.0,0.0
14611,2030000000000000.0,DORDI,16,49,100.0,237.0,0.0
14612,2030000000000000.0,KDBY,52,51,100.0,9.03,903.0
14613,2030000000000000.0,NRIC,98,26,15.0,0.0,0.0
14614,2030000000000000.0,NRIC,98,38,10.0,0.0,0.0
14615,2030000000000000.0,NRIC,98,57,75.0,0.0,0.0
14616,2030000000000000.0,GBIME,59,42,97.0,243.4,0.0
14617,2030000000000000.0,RNLI,58,58,12.0,450.0,0.0
14618,2030000000000000.0,TPC,48,38,10.0,327.2,0.0
14619,2030000000000000.0,CBBL,42,49,15.0,0.0,0.0
14620,2030000000000000.0,UNHPL,94,70,500.0,455.3,0.0
14621,2030000000000000.0,UPCL,57,71,250.0,409.0,0.0
14622,2030000000000000.0,RIDI,51,13,100.0,225.9,0.0
14623,2030000000000000.0,HBL,58,44,19.0,200.5,0.0
14624,2030000000000000.0,NUBL,36,7,195.0,762.9,0.0
14625,2030000000000000.0,HDHPC,64,34,200.0,182.0,0.0
14626,2030000000000000.0,SSHL,58,41,100.0,175.0,0.0
14627,2030000000000000.0,CHCL,49,81,50.0,498.0,0.0
14628,2030000000000000.0,HDL,82,49,500.0,0.0,0.0
14629,2030000000000000.0,SANVI,17,11,70.0,597.0,0.0
14630,2030000000000000.0,SANVI,32,11,80.0,597.1,0.0
14631,2030000000000000.0,MBL,58,29,39.0,247.9,0.0
14632,2030000000000000.0,MBL,57,29,174.0,248.0,0.0
14633,2030000000000000.0,MBL,5,29,140.0,248.1,0.0
14634,2030000000000000.0,MBL,45,29,100.0,248.2,0.0
14635,2030000000000000.0,MLBL,17,21,0.0,384.1,0.0
14636,2030000000000000.0,ADBL,5,40,20.0,317.2,0.0
14637,2030000000000000.0,NABIL,41,14,200.0,510.1,0.0
14638,2030000000000000.0,NTC,57,22,200.0,826.1,0.0
14639,2030000000000000.0,SMHL,41,47,15.0,847.0,0.0
14640,2030000000000000.0,SMHL,41,4,15.0,846.0,0.0
14641,2030000000000000.0,NBL,5,48,30.0,247.5,0.0
14642,2030000000000000.0,UPCL,14,71,80.0,409.0,0.0
14643,2030000000000000.0,UPCL,1,71,122.0,409.0,0.0
14644,2030000000000000.0,UPCL,58,71,25.0,409.2,0.0
14645,2030000000000000.0,BHCL,33,22,10.0,458.9,0.0
14646,2030000000000000.0,GLBSL,48,49,14.0,0.0,0.0
14647,2030000000000000.0,SMATA,38,3,11.0,920.0,0.0
14648,2030000000000000.0,LEC,5,53,300.0,211.9,0.0
14649,2030000000000000.0,LEC,5,57,200.0,211.8,0.0
14650,2030000000000000.0,SRLI,37,34,107.0,393.0,0.0
14651,2030000000000000.0,SRLI,37,25,12.0,393.0,0.0
14652,2030000000000000.0,SRLI,37,4,12.0,392.9,0.0
14653,2030000000000000.0,SRLI,37,49,41.0,392.0,0.0
14654,2030000000000000.0,SRLI,37,38,200.0,392.0,0.0
14655,2030000000000000.0,SRLI,37,25,12.0,392.0,0.0
14656,2030000000000000.0,SRLI,37,32,231.0,392.0,0.0
14657,2030000000000000.0,NWCL,33,6,10.0,846.0,0.0
14658,2030000000000000.0,EBL,57,48,100.0,710.6,0.0
14659,2030000000000000.0,EBL,33,48,70.0,710.7,0.0
14660,2030000000000000.0,EBL,45,48,30.0,711.0,0.0
14661,2030000000000000.0,HDL,3,57,9.0,0.0,0.0
14662,2030000000000000.0,NRN,58,72,200.0,0.0,0.0
14663,2030000000000000.0,NRN,58,72,51.0,0.0,0.0
14664,2030000000000000.0,HDHPC,64,45,250.0,182.0,0.0
14665,2030000000000000.0,SPDL,34,45,38.0,398.5,0.0
14666,2030000000000000.0,CREST,57,58,10.0,0.0,0.0
14667,2030000000000000.0,MHCL,71,58,200.0,409.0,0.0
14668,2030000000000000.0,LUK,58,16,0.0,9.4,0.0
14669,2030000000000000.0,LUK,40,16,0.0,9.4,0.0
14670,2030000000000000.0,LUK,58,16,280.0,9.4,0.0
14671,2030000000000000.0,LUK,45,16,0.0,9.4,0.0
14672,2030000000000000.0,LUK,49,16,0.0,9.5,0.0
14673,2030000000000000.0,LSL,6,14,200.0,229.7,0.0
14674,2030000000000000.0,MKHC,52,52,10.0,382.0,0.0
14675,2030000000000000.0,MKHC,49,52,290.0,382.0,0.0
14676,2030000000000000.0,NBL,5,6,20.0,246.0,0.0
14677,2030000000000000.0,PMHPL,47,55,205.0,350.0,0.0
14678,2030000000000000.0,NICSF,32,51,100.0,8.81,881.0
14679,2030000000000000.0,HDL,22,28,140.0,0.0,0.0
14680,2030000000000000.0,HDL,5,28,60.0,0.0,0.0
14681,2030000000000000.0,TTL,45,22,10.0,771.0,0.0
14682,2030000000000000.0,MMF1,35,5,0.0,9.78,0.0
14683,2030000000000000.0,HBL,58,55,10.0,200.5,0.0
14684,2030000000000000.0,NBL,26,58,100.0,245.7,0.0
14685,2030000000000000.0,TTL,45,33,10.0,771.0,0.0
14686,2030000000000000.0,SAMAJ,45,58,1.0,0.0,0.0
14687,2030000000000000.0,PFL,6,45,74.0,390.1,0.0
14688,2030000000000000.0,HRL,42,57,10.0,976.1,0.0
14689,2030000000000000.0,NRN,58,77,149.0,0.0,0.0
14690,2030000000000000.0,NRN,58,77,200.0,0.0,0.0
14691,2030000000000000.0,NRN,58,77,151.0,0.0,0.0
14692,2030000000000000.0,TTL,45,58,10.0,771.0,0.0
14693,2030000000000000.0,HURJA,6,42,465.0,224.0,0.0
14694,2030000000000000.0,BHCL,33,11,100.0,458.9,0.0
14695,2030000000000000.0,HBL,58,49,10.0,200.5,0.0
14696,2030000000000000.0,SBL,4,46,300.0,370.0,0.0
14697,2030000000000000.0,SBL,4,16,300.0,370.0,0.0
14698,2030000000000000.0,SBL,4,29,300.0,370.0,0.0
14699,2030000000000000.0,SBL,4,19,300.0,369.9,0.0
14700,2030000000000000.0,HRL,26,91,2.0,977.0,0.0
14701,2030000000000000.0,PPL,8,50,100.0,300.8,0.0
14702,2030000000000000.0,HIDCLP,10,94,750.0,194.7,0.0
14703,2030000000000000.0,HIDCLP,1,94,300.0,194.7,0.0
14704,2030000000000000.0,HIDCLP,41,94,100.0,194.7,0.0
14705,2030000000000000.0,ACLBSL,34,34,17.0,0.0,0.0
14706,2030000000000000.0,ACLBSL,37,34,25.0,0.0,0.0
14707,2030000000000000.0,SAHAS,32,57,100.0,621.0,0.0
14708,2030000000000000.0,TTL,45,34,10.0,771.0,0.0
14709,2030000000000000.0,LICN,45,22,89.0,835.1,0.0
14710,2030000000000000.0,SAHAS,28,57,160.0,621.0,0.0
14711,2030000000000000.0,SAHAS,13,57,90.0,621.0,0.0
14712,2030000000000000.0,SAHAS,45,57,40.0,621.1,0.0
14713,2030000000000000.0,AHPC,21,36,400.0,282.0,0.0
14714,2030000000000000.0,HBL,58,14,100.0,200.5,0.0
14715,2030000000000000.0,GCIL,59,25,12.0,477.0,0.0
14716,2030000000000000.0,ANLB,45,39,12.0,0.0,0.0
14717,2030000000000000.0,ANLB,39,57,10.0,0.0,0.0
14718,2030000000000000.0,NIFRA,58,36,54.0,270.0,0.0
14719,2030000000000000.0,IGI,45,47,362.0,514.0,0.0
14720,2030000000000000.0,IGI,75,47,100.0,514.0,0.0
14721,2030000000000000.0,IGI,5,47,32.0,514.0,0.0
14722,2030000000000000.0,IGI,39,47,100.0,515.0,0.0
14723,2030000000000000.0,IGI,33,47,500.0,515.1,0.0
14724,2030000000000000.0,IGI,39,47,100.0,515.5,0.0
14725,2030000000000000.0,BHCL,33,50,10.0,458.9,0.0
14726,2030000000000000.0,BHCL,33,57,10.0,458.9,0.0
14727,2030000000000000.0,BHCL,33,33,150.0,458.9,0.0
14728,2030000000000000.0,BHCL,33,22,10.0,458.0,0.0
14729,2030000000000000.0,GSY,4,28,100.0,8.97,897.0
